bgt_name,polygon,x_min,y_max,x_max,y_min
rijbaan_lokale_weg,"[[114770.932, 485066.543], [114764.065, 485064.424], [114761.814, 485063.701], [114746.74, 485058.861], [114745.112, 485063.932], [114744.869, 485064.66], [114744.566, 485066.384], [114744.5, 485066.589], [114751.159, 485068.73], [114751.225, 485068.524], [114751.667, 485067.635], [114752.131, 485066.194], [114752.867, 485066.424], [114760.578, 485068.907], [114761.299, 485069.152], [114769.283, 485071.711], [114769.847, 485069.928], [114770.932, 485066.543]]",114744.5,485071.711,114770.932,485058.861
rijbaan_lokale_weg,"[[114765.487, 485103.258], [114769.858, 485089.717], [114772.706, 485080.783], [114774.295, 485075.834], [114777.329, 485066.384], [114779.076, 485060.941], [114791.392, 485022.741], [114785.657, 485020.905], [114783.833, 485026.165], [114783.8458982, 485026.2403797], [114783.8529123, 485026.3165325], [114783.854, 485026.393], [114783.8491791, 485026.4690843], [114783.8384911, 485026.5445682], [114783.822, 485026.619], [114779.994, 485038.411], [114779.9506405, 485038.4885525], [114779.901201, 485038.5623777], [114779.846, 485038.632], [114779.7855224, 485038.696843], [114779.7200491, 485038.7566375], [114779.65, 485038.811], [114774.169, 485056.45], [114773.02, 485060.035], [114770.932, 485066.543], [114769.847, 485069.928], [114769.283, 485071.711], [114767.018, 485078.884], [114756.569, 485111.383], [114755.016, 485116.198], [114751.961, 485125.72], [114750.479, 485130.271], [114739.953, 485162.78], [114745.695, 485164.597], [114756.23, 485132.104], [114757.668, 485127.628], [114760.706, 485118.167], [114762.301, 485113.265], [114765.487, 485103.258]]",114739.953,485164.597,114791.392,485020.905
rijbaan_lokale_weg,"[[114863.372, 485096.355], [114786.251, 485071.457], [114784.535, 485076.791], [114786.322, 485077.363], [114793.193, 485079.562], [114793.923, 485079.791], [114794.764, 485080.055], [114795.493, 485080.303], [114798.2, 485081.193], [114799.427, 485081.575], [114804.399, 485083.181], [114806.056, 485083.708], [114811.966, 485085.589], [114812.722, 485085.828], [114814.703, 485086.488], [114817.13, 485087.241], [114817.889, 485087.468], [114819.964, 485088.179], [114823.038, 485089.16], [114824.892, 485089.755], [114825.617, 485089.977], [114828.198, 485090.818], [114830.204, 485091.449], [114830.938, 485091.68], [114833.381, 485092.48], [114835.362, 485093.127], [114837.665, 485093.858], [114838.391, 485094.091], [114840.387, 485094.723], [114842.828, 485095.496], [114843.558, 485095.734], [114851.864, 485098.412], [114853.423, 485098.902], [114854.16, 485099.135], [114855.01, 485099.439], [114858.193, 485100.468], [114859.031, 485100.745], [114860.903, 485101.309], [114861.64, 485101.565], [114863.372, 485096.355]]",114784.535,485101.565,114863.372,485071.457
parkeervlak,"[[114779.076, 485060.941], [114782.534, 485062.017], [114782.6084782, 485062.0439523], [114782.684981, 485062.0644645], [114782.7629526, 485062.0783876], [114782.8418266, 485062.0856204], [114782.9210301, 485062.0861104], [114782.9999876, 485062.0798541], [114783.0781255, 485062.0668969], [114783.1548762, 485062.0473329], [114783.2296822, 485062.0213042], [114783.302, 485061.989], [114783.3712937, 485061.9506613], [114783.4370716, 485061.906562], [114783.4988559, 485061.8570224], [114783.556198, 485061.8024023], [114783.6086814, 485061.7430982], [114783.655925, 485061.679541], [114783.6975857, 485061.6121922], [114783.7333608, 485061.5415408], [114783.7629907, 485061.4681], [114783.7862601, 485061.3924032], [114783.803, 485061.315], [114790.209, 485041.367], [114795.478, 485024.978], [114795.4940942, 485024.8871861], [114795.5016664, 485024.7952686], [114795.5006508, 485024.7030452], [114795.4910564, 485024.6113166], [114795.4729664, 485024.5208792], [114795.4465378, 485024.432518], [114795.412, 485024.347], [114795.3717898, 485024.268787], [114795.3247964, 485024.1944516], [114795.2713908, 485024.1245804], [114795.2119945, 485024.0597251], [114795.1470763, 485024.0003974], [114795.0771488, 485023.9470657], [114795.0027637, 485023.900151], [114794.9245082, 485023.8600235], [114794.843, 485023.827], [114791.392, 485022.741], [114779.076, 485060.941]]",114779.076,485062.0861104,114795.5016664,485022.741
parkeervlak,"[[114769.858, 485089.717], [114773.232, 485090.85], [114773.315214, 485090.879012], [114773.4006854, 485090.9004813], [114773.4877317, 485090.9142364], [114773.5756584, 485090.9201675], [114773.6637635, 485090.9182274], [114773.7513438, 485090.9084314], [114773.8377003, 485090.8908579], [114773.9221437, 485090.865647], [114774.004, 485090.833], [114774.0831374, 485090.7928831], [114774.1583499, 485090.7458174], [114774.2290289, 485090.6921838], [114774.2946028, 485090.6324162], [114774.3545408, 485090.5669981], [114774.4083581, 485090.4964588], [114774.4556193, 485090.421369], [114774.495942, 485090.3423363], [114774.529, 485090.26], [114775.878, 485086.006], [114776.746, 485083.203], [114776.7745878, 485083.1240551], [114776.7961661, 485083.0429136], [114776.8105695, 485082.9601966], [114776.8176879, 485082.8765373], [114776.8174668, 485082.7925759], [114776.8099079, 485082.7089552], [114776.795069, 485082.6263152], [114776.7730637, 485082.5452885], [114776.7440605, 485082.4664953], [114776.7082813, 485082.3905386], [114776.666, 485082.318], [114776.6188342, 485082.251109], [114776.5661403, 485082.1884803], [114776.5083015, 485082.1305693], [114776.4457386, 485082.0777972], [114776.3789066, 485082.030548], [114776.3082916, 485081.9891653], [114776.2344072, 485081.9539501], [114776.1577909, 485081.9251585], [114776.079, 485081.903], [114772.706, 485080.783], [114769.858, 485089.717]]",114769.858,485090.9201675,114776.8176879,485080.783
parkeervlak,"[[114756.569, 485111.383], [114767.018, 485078.884], [114763.518, 485077.761], [114763.4356244, 485077.7395984], [114763.3517103, 485077.7253793], [114763.2668827, 485077.7184487], [114763.1817733, 485077.7188583], [114763.0970163, 485077.7266049], [114763.0132429, 485077.7416308], [114762.9310771, 485077.7638243], [114762.851131, 485077.7930198], [114762.774, 485077.829], [114762.6966502, 485077.8738003], [114762.6236748, 485077.9254206], [114762.5556735, 485077.9834368], [114762.4932048, 485078.0473721], [114762.436782, 485078.1167012], [114762.3868688, 485078.1908546], [114762.3438752, 485078.2692231], [114762.3081544, 485078.3511626], [114762.28, 485078.436], [114757.145, 485094.354], [114752.434, 485109.04], [114752.4069853, 485109.1145069], [114752.386468, 485109.1910584], [114752.3725999, 485109.2690888], [114752.3654832, 485109.3480219], [114752.3651707, 485109.4272746], [114752.3716645, 485109.5062614], [114752.3849167, 485109.5843988], [114752.4048294, 485109.6611097], [114752.4312556, 485109.7358274], [114752.464, 485109.808], [114752.5018719, 485109.8755602], [114752.5452797, 485109.9397039], [114752.5939173, 485109.9999787], [114752.6474414, 485110.0559593], [114752.7054746, 485110.1072507], [114752.7676073, 485110.1534912], [114752.8334013, 485110.1943545], [114752.9023925, 485110.2295523], [114752.974094, 485110.2588363], [114753.048, 485110.282], [114756.569, 485111.383]]",114752.3651707,485111.383,114767.018,485077.7184487
parkeervlak,"[[114774.169, 485056.45], [114779.65, 485038.811], [114779.564164, 485038.8670475], [114779.4735753, 485038.9150355], [114779.3789887, 485038.9545642], [114779.2811921, 485038.9853044], [114779.181, 485039.007], [114779.0791167, 485039.0194802], [114778.9765196, 485039.0226073], [114778.8740654, 485039.0163552], [114778.7726098, 485039.000776], [114778.673, 485038.976], [114776.284, 485038.226], [114776.2028988, 485038.2026529], [114776.1200792, 485038.1864236], [114776.0361645, 485038.1774341], [114775.9517864, 485038.1757521], [114775.8675801, 485038.1813904], [114775.7841795, 485038.1943064], [114775.7022123, 485038.214403], [114775.6222956, 485038.2415288], [114775.545031, 485038.2754796], [114775.471, 485038.316], [114775.4007408, 485038.3627988], [114775.3348038, 485038.4155132], [114775.2736857, 485038.4737461], [114775.2178468, 485038.5370588], [114775.1677076, 485038.6049746], [114775.1236458, 485038.6769819], [114775.0859933, 485038.7525383], [114775.0550336, 485038.8310749], [114775.031, 485038.912], [114771.035, 485051.287], [114770.303, 485053.202], [114770.2940293, 485053.3023171], [114770.2934361, 485053.4030327], [114770.3012246, 485053.5034485], [114770.3173408, 485053.6028681], [114770.3416729, 485053.7006022], [114770.3740522, 485053.7959729], [114770.4142542, 485053.888319], [114770.462, 485053.977], [114770.5224743, 485054.0690823], [114770.5910763, 485054.1552801], [114770.6672368, 485054.2348783], [114770.750324, 485054.3072165], [114770.8396486, 485054.3716945], [114770.9344695, 485054.4277774], [114771.034, 485054.475], [114773.435, 485055.215], [114773.5232334, 485055.2514671], [114773.6080926, 485055.2952153], [114773.6889781, 485055.3459354], [114773.7653184, 485055.4032692], [114773.836574, 485055.4668114], [114773.9022417, 485055.5361133], [114773.9618574, 485055.6106851], [114774.015, 485055.69], [114774.0628199, 485055.7765569], [114774.10293, 485055.8669451], [114774.1350262, 485055.9604794], [114774.1588652, 485056.056451], [114774.1742664, 485056.1541323], [114774.181113, 485056.2527831], [114774.1793531, 485056.3516554], [114774.169, 485056.45]]",114770.2934361,485056.45,114779.65,485038.1757521
