bgt_name,polygon,x_min,y_max,x_max,y_min
rijbaan_lokale_weg,"[[114670.662, 484969.036], [114666.923, 484967.827], [114606.709, 484948.507], [114604.898, 484947.885], [114599.559, 484946.182], [114597.665, 484951.87], [114598.538, 484952.095], [114602.815, 484953.465], [114613.92, 484957.031], [114649.793, 484968.548], [114664.787, 484973.335], [114665.048, 484973.403], [114667.413, 484973.815], [114668.918, 484974.054], [114678.667, 484975.838], [114683.677, 484976.781], [114684.085, 484976.869], [114685.586, 484977.29], [114691.813, 484979.284], [114693.569, 484973.801], [114667.752, 484965.468], [114671.265, 484967.156], [114676.856, 484969.777], [114676.9000569, 484969.8055179], [114676.9415515, 484969.83765], [114676.9801883, 484969.8731673], [114677.0156917, 484969.9118168], [114677.0478089, 484969.953323], [114677.076311, 484969.9973901], [114677.1009947, 484970.0437041], [114677.1216844, 484970.091935], [114677.1382324, 484970.141739], [114677.1505209, 484970.1927613], [114677.1584623, 484970.2446382], [114677.162, 484970.297], [114677.161027, 484970.3508294], [114677.1554003, 484970.4043727], [114677.1451623, 484970.4572285], [114677.1303897, 484970.5090003], [114677.1111932, 484970.5592999], [114677.0877169, 484970.60775], [114677.0601367, 484970.6539873], [114677.0286596, 484970.697665], [114676.9935216, 484970.7384556], [114676.9549863, 484970.7760531], [114676.9133425, 484970.8101756], [114676.8689026, 484970.8405672], [114676.822, 484970.867], [114676.7751204, 484970.8861317], [114676.7267441, 484970.9010802], [114676.6772436, 484970.9117303], [114676.627, 484970.918], [114676.5765674, 484970.9198423], [114676.5261668, 484970.917271], [114676.4761835, 484970.9103058], [114676.427, 484970.899], [114670.662, 484969.036]]",114597.665,484979.284,114693.569,484946.182
rijbaan_lokale_weg,"[[114671.868, 484953.671], [114641.656, 484943.93], [114639.6, 484943.267], [114623.177, 484937.982], [114609.814, 484933.729], [114604.217, 484931.847], [114602.94, 484936.194], [114602.9618427, 484936.1504518], [114602.987598, 484936.109097], [114603.0170474, 484936.0702862], [114603.0499414, 484936.0343482], [114603.0860011, 484936.0015878], [114603.124921, 484935.9722826], [114603.166371, 484935.946681], [114603.21, 484935.925], [114603.2546011, 484935.9077043], [114603.300582, 484935.8945072], [114603.3475667, 484935.8855163], [114603.3951714, 484935.8808053], [114603.443007, 484935.8804126], [114603.4906827, 484935.8843414], [114603.5378087, 484935.8925596], [114603.584, 484935.905], [114604.0903783, 484935.9991301], [114604.595093, 484936.1018065], [114605.098, 484936.213], [114605.4500286, 484936.2961641], [114605.8010451, 484936.3835015], [114606.151, 484936.475], [114606.534, 484936.579], [114608.428, 484937.184], [114610.358, 484937.764], [114670.352, 484957.091], [114674.114, 484958.297], [114679.862, 484960.122], [114679.9077719, 484960.140962], [114679.9518058, 484960.1636696], [114679.9937959, 484960.1899652], [114680.0334506, 484960.2196659], [114680.0704942, 484960.2525656], [114680.1046697, 484960.2884357], [114680.1357395, 484960.327027], [114680.1634878, 484960.3680715], [114680.187722, 484960.4112842], [114680.2082736, 484960.4563647], [114680.225, 484960.503], [114680.2384477, 484960.5538766], [114680.2473434, 484960.6057431], [114680.2516173, 484960.6581931], [114680.2512358, 484960.7108156], [114680.2462021, 484960.7631982], [114680.2365555, 484960.8149303], [114680.2223717, 484960.8656066], [114680.2037618, 484960.91483], [114680.1808716, 484960.9622147], [114680.1538805, 484961.0073894], [114680.123, 484961.05], [114680.0873279, 484961.0919511], [114680.0479429, 484961.1304376], [114680.0051798, 484961.1651322], [114679.9594024, 484961.1957398], [114679.911, 484961.222], [114679.8659084, 484961.2415871], [114679.8193583, 484961.2573986], [114679.7716653, 484961.2693271], [114679.7231527, 484961.2772918], [114679.6741493, 484961.2812388], [114679.6249873, 484961.2811413], [114679.576, 484961.277], [114673.487, 484960.164], [114669.653, 484959.474], [114695.602, 484967.807], [114697.363, 484962.333], [114691.259, 484960.376], [114685.041, 484958.212], [114675.283, 484954.815], [114673.64, 484954.243], [114671.868, 484953.671]]",114602.94,484967.807,114697.363,484931.847
rijbaan_regionale_weg,"[[114598.528, 484914.114], [114613.824, 484865.819], [114619.308, 484848.463], [114621.284, 484842.412], [114626.226, 484828.205], [114626.646, 484827.122], [114628.6270195, 484822.629017], [114630.7450182, 484818.1989586], [114632.998, 484813.836], [114633.3686504, 484813.1485098], [114633.7426534, 484812.4628377], [114634.12, 484811.779], [114630.554, 484809.871], [114630.0613454, 484810.7426558], [114629.5716768, 484811.6159925], [114629.085, 484812.491], [114627.6143848, 484815.1788452], [114626.1719987, 484817.881944], [114624.758, 484820.6], [114619.829, 484830.27], [114616.266, 484837.455], [114614.275469, 484841.6266968], [114612.3519714, 484845.8297225], [114610.496, 484850.063], [114608.7145728, 484854.3094926], [114607.0010942, 484858.583855], [114605.356, 484862.885], [114604.877, 484864.178], [114596.971, 484889.007], [114594.511, 484896.669], [114592.18, 484904.153], [114589.843, 484911.443], [114587.924, 484917.12], [114587.641, 484918.099], [114596.849, 484920.97], [114596.8022516, 484920.9460166], [114596.7576522, 484920.9182407], [114596.7155086, 484920.8868635], [114596.676111, 484920.8521009], [114596.6397305, 484920.8141922], [114596.6066175, 484920.7733983], [114596.577, 484920.73], [114596.5481623, 484920.6785385], [114596.524238, 484920.6246169], [114596.5054347, 484920.5687033], [114596.4919154, 484920.5112826], [114596.4837974, 484920.4528532], [114596.4811513, 484920.3939219], [114596.484, 484920.335], [114597.897, 484916.106], [114598.528, 484914.114]]",114587.641,484920.97,114634.12,484809.871
rijbaan_regionale_weg,"[[114582.937, 484934.062], [114580.5214749, 484933.6228049], [114578.1132702, 484933.1450976], [114575.713, 484932.629], [114573.5614956, 484932.1321426], [114571.4173482, 484931.6044396], [114569.281, 484931.046], [114567.44, 484936.821], [114570.0661677, 484937.6050869], [114572.7121156, 484938.3195862], [114575.376, 484938.964], [114577.5186513, 484939.4287407], [114579.6706378, 484939.8481364], [114581.831, 484940.222], [114584.1007637, 484940.5814829], [114586.3658805, 484940.9691695], [114588.626, 484941.385], [114591.4633994, 484941.9483605], [114594.2916305, 484942.5560768], [114597.11, 484943.208], [114598.593, 484943.55], [114600.276, 484943.978], [114602.408, 484937.851], [114598.7457387, 484937.0792305], [114595.0780085, 484936.3338843], [114591.405, 484935.615], [114588.5852094, 484935.081732], [114585.762514, 484934.5640601], [114582.937, 484934.062]]",114567.44,484943.978,114602.408,484931.046
rijbaan_regionale_weg,"[[114604.217, 484931.847], [114603.6508204, 484931.5823468], [114603.0983728, 484931.29011], [114602.561, 484930.971], [114602.0305761, 484930.6191962], [114601.5184791, 484930.2412119], [114601.026, 484929.838], [114600.991576, 484929.8029971], [114600.9600711, 484929.7653453], [114600.9316884, 484929.7252874], [114600.9066108, 484929.6830816], [114600.885, 484929.639], [114600.8670138, 484929.5933797], [114600.8527412, 484929.5464648], [114600.842274, 484929.4985571], [114600.8356794, 484929.4499646], [114600.833, 484929.401], [114597.775, 484925.152], [114597.7443355, 484925.1286246], [114597.7156092, 484925.1029046], [114597.689, 484925.075], [114597.6649049, 484925.0453931], [114597.6431941, 484925.0139959], [114597.624, 484924.981], [114597.407, 484924.341], [114597.4052288, 484924.3287166], [114597.4038949, 484924.3163781], [114597.403, 484924.304], [114597.4025405, 484924.2913361], [114597.4025405, 484924.2786639], [114597.403, 484924.266], [114596.849, 484920.97], [114587.641, 484918.099], [114586.925, 484920.51], [114585.723, 484924.362], [114585.7032661, 484924.4035313], [114585.6798928, 484924.4431288], [114585.6530678, 484924.4804744], [114585.6230067, 484924.5152681], [114585.5899508, 484924.5472304], [114585.5541659, 484924.5761045], [114585.5159393, 484924.6016584], [114585.4755782, 484924.6236869], [114585.4334068, 484924.642013], [114585.3897639, 484924.6564895], [114585.345, 484924.667], [114585.3010919, 484924.6733017], [114585.2568035, 484924.6757868], [114585.212466, 484924.6744368], [114585.1684109, 484924.6692617], [114585.1249675, 484924.6603003], [114585.0824607, 484924.6476196], [114585.0412082, 484924.6313143], [114585.0015184, 484924.6115063], [114584.963688, 484924.5883439], [114584.928, 484924.562], [114584.8818219, 484924.5360976], [114584.8371116, 484924.5077366], [114584.794, 484924.477], [114584.7528004, 484924.4441356], [114584.7134291, 484924.4091017], [114584.676, 484924.372], [114582.937, 484934.062], [114585.762514, 484934.5640601], [114588.5852094, 484935.081732], [114591.405, 484935.615], [114595.0780085, 484936.3338843], [114598.7457387, 484937.0792305], [114602.408, 484937.851], [114602.535, 484937.486], [114602.94, 484936.194], [114604.217, 484931.847]]",114582.937,484937.851,114604.217,484918.099
ov-baan,"[[114657.976, 484955.719], [114607.618, 484939.528], [114607.0210484, 484939.3379857], [114606.4230421, 484939.1513171], [114605.824, 484938.968], [114604.8283493, 484938.6714001], [114603.8299872, 484938.3840585], [114602.829, 484938.106], [114602.7904274, 484938.0892881], [114602.7534041, 484938.0693779], [114602.7181949, 484938.0464117], [114602.6850513, 484938.0205537], [114602.6542101, 484937.9919887], [114602.6258919, 484937.9609208], [114602.600299, 484937.9275721], [114602.5776144, 484937.8921808], [114602.558, 484937.855], [114602.5415821, 484937.8162577], [114602.5284984, 484937.7762662], [114602.5188426, 484937.7353116], [114602.5126838, 484937.6936873], [114602.5100661, 484937.6516914], [114602.5110084, 484937.6096245], [114602.5155038, 484937.5677879], [114602.5235201, 484937.5264811], [114602.535, 484937.486], [114602.408, 484937.851], [114600.276, 484943.978], [114605.161, 484945.371], [114605.717, 484945.519], [114656.233, 484961.764], [114657.976, 484955.719]]",114600.276,484961.764,114657.976,484937.486
fietspad,"[[114639.292, 484941.376], [114642.178, 484942.302], [114672.481, 484952.027], [114675.913, 484953.129], [114676.967, 484953.467], [114686.027, 484955.378], [114689.936, 484956.202], [114691.765, 484956.729], [114693.973, 484957.431], [114696.061, 484955.582], [114692.361, 484954.402], [114690.41, 484953.854], [114689.439, 484953.621], [114687.806, 484953.278], [114677.703, 484951.158], [114676.754, 484950.875], [114672.943, 484949.644], [114641.496, 484939.57], [114638.782, 484938.685], [114639.292, 484941.376]]",114638.782,484957.431,114696.061,484938.685
fietspad,"[[114627.004, 484934.902], [114605.034, 484927.904], [114604.6251133, 484927.695306], [114604.2369308, 484927.4502432], [114603.8726783, 484927.1708481], [114603.535383, 484926.8594426], [114603.227848, 484926.5186147], [114602.9526289, 484926.1511968], [114602.7120131, 484925.7602422], [114602.508, 484925.349], [114602.3447678, 484924.9282679], [114602.2198578, 484924.4946116], [114602.1342734, 484924.0515139], [114602.0887018, 484923.6025334], [114602.0835091, 484923.1512759], [114602.1187369, 484922.7013656], [114602.1941023, 484922.2564158], [114602.309, 484921.82], [114602.405, 484921.516], [114599.885, 484920.796], [114599.722, 484921.3], [114599.7093924, 484921.3418779], [114599.6931306, 484921.3824767], [114599.6733422, 484921.4214784], [114599.6501822, 484921.4585773], [114599.6238321, 484921.4934826], [114599.5944984, 484921.5259209], [114599.5624109, 484921.5556379], [114599.5278211, 484921.5824009], [114599.491, 484921.606], [114599.4523724, 484921.6261867], [114599.412116, 484921.6428905], [114599.3705441, 484921.6559814], [114599.3279802, 484921.6653575], [114599.2847556, 484921.670946], [114599.2412067, 484921.6727031], [114599.1976724, 484921.6706154], [114599.1544915, 484921.664699], [114599.112, 484921.655], [114596.849, 484920.97], [114597.403, 484924.266], [114597.4033376, 484924.2536503], [114597.4040044, 484924.2413141], [114597.405, 484924.229], [114597.406335, 484924.2166234], [114597.408002, 484924.2042871], [114597.41, 484924.192], [114597.4189908, 484924.151478], [114597.4313835, 484924.1118638], [114597.447089, 484924.0734424], [114597.4659942, 484924.0364903], [114597.487963, 484924.0012734], [114597.5128376, 484923.968045], [114597.5404387, 484923.9370443], [114597.5705678, 484923.9084944], [114597.6030082, 484923.8826006], [114597.6375264, 484923.8595493], [114597.673874, 484923.8395065], [114597.7117895, 484923.8226162], [114597.751, 484923.809], [114597.7914165, 484923.7987154], [114597.832562, 484923.7919098], [114597.8741376, 484923.7886325], [114597.9158413, 484923.7889074], [114597.95737, 484923.7927324], [114597.9984223, 484923.8000798], [114598.0386997, 484923.8108962], [114598.0779099, 484923.8251031], [114598.1157678, 484923.8425972], [114598.1519986, 484923.8632515], [114598.1863391, 484923.8869158], [114598.2185397, 484923.9134184], [114598.2483667, 484923.9425668], [114598.2756032, 484923.974149], [114598.3000515, 484924.0079358], [114598.321534, 484924.0436818], [114598.3398946, 484924.0811272], [114598.355, 484924.12], [114598.528, 484924.576], [114598.5410447, 484924.6172196], [114598.5504551, 484924.6594175], [114598.5561598, 484924.702274], [114598.5581155, 484924.7454642], [114598.5563076, 484924.7886608], [114598.5507496, 484924.8315366], [114598.5414837, 484924.8737665], [114598.5285801, 484924.9150304], [114598.5121366, 484924.9550158], [114598.4922778, 484924.9934196], [114598.4691542, 484925.0299507], [114598.4429411, 484925.0643322], [114598.4138371, 484925.0963037], [114598.3820628, 484925.1256228], [114598.3478589, 484925.1520674], [114598.3114847, 484925.175437], [114598.2732158, 484925.1955545], [114598.2333423, 484925.2122675], [114598.1921664, 484925.2254493], [114598.15, 484925.235], [114598.1065961, 484925.2408993], [114598.0628413, 484925.2429511], [114598.0190758, 484925.2411396], [114597.9756402, 484925.2354789], [114597.9328723, 484925.2260129], [114597.8911048, 484925.2128154], [114597.8506627, 484925.1959889], [114597.8118604, 484925.1756644], [114597.775, 484925.152], [114600.833, 484929.401], [114600.8345528, 484929.3483779], [114600.8406054, 484929.296082], [114600.8511136, 484929.2444964], [114600.866, 484929.194], [114600.8850455, 484929.1452129], [114600.9081776, 484929.0982254], [114600.9352279, 484929.0533791], [114600.966, 484929.011], [114600.9969159, 484928.9785889], [114601.030562, 484928.9490219], [114601.0666777, 484928.922528], [114601.1049833, 484928.8993126], [114601.1451818, 484928.8795554], [114601.1869619, 484928.8634095], [114601.23, 484928.851], [114601.2715585, 484928.842789], [114601.313656, 484928.8380629], [114601.3560007, 484928.8368545], [114601.3982992, 484928.8391722], [114601.4402583, 484928.845], [114601.4815874, 484928.8542974], [114601.522, 484928.867], [114604.896, 484930.356], [114610.377, 484932.141], [114624.751, 484936.715], [114627.004, 484934.902]]",114596.849,484936.715,114627.004,484920.796
fietspad,"[[114611.333, 484893.738], [114618.655, 484870.842], [114620.04, 484866.56], [114621.2099672, 484862.9973113], [114622.4009811, 484859.4416032], [114623.613, 484855.893], [114624.4740769, 484853.4127329], [114625.3454152, 484850.9360521], [114626.227, 484848.463], [114628.099381, 484843.3101643], [114630.112218, 484838.210555], [114632.264, 484833.168], [114634.3823944, 484828.5457038], [114636.6175421, 484823.978721], [114638.968, 484819.47], [114639.3035086, 484818.8553315], [114639.640843, 484818.241663], [114639.98, 484817.629], [114640.3211821, 484817.0169807], [114640.6641832, 484816.4059789], [114641.009, 484815.796], [114638.644, 484814.417], [114636.8355808, 484817.6161508], [114635.0999517, 484820.8553694], [114633.438, 484824.133], [114631.6376067, 484827.9071101], [114629.9348977, 484831.726286], [114628.331, 484835.588], [114626.7479258, 484839.4851359], [114625.2178321, 484843.403376], [114623.741, 484847.342], [114622.3181566, 484851.2989898], [114620.9490727, 484855.2748999], [114619.634, 484859.269], [114618.392, 484863.058], [114616.088, 484870.033], [114602.434, 484912.931], [114601.855, 484914.694], [114599.885, 484920.796], [114602.405, 484921.516], [114604.468, 484914.976], [114607.69, 484905.181], [114611.333, 484893.738]]",114599.885,484921.516,114641.009,484814.417
